id,text,data,user,user_id,favorite_cnt,retweet_cnt
1175507653482749958,Je ne vois pas où est le problème !Oui les #algériens trouvent que le délai est trop court et Oui les autorités ont fermés les routesC'est parmi les rares #média a ne pas relayer des mensonges tels que les algériens veulent des élections au plus viteJe dis plutôt merci @TF1 [LIEN],Sat Sep 21 20:30:39 +0000 2019,Jiren,302848441,1,0
1175507528110747649,Un duo incroyable ☺️ @LianeFoly et @cmillettedancer @DALS_TF1 @TF1 #TF1 #LesSortiesDeSarah [LIEN],Sat Sep 21 20:30:09 +0000 2019,Les Sorties de Sarah 🎭🎶🎹🎥,497025385,2,0
1175507138103431169,"Fallait oser de recruter Clara Morgane et Sami El Gueddari dans Dance Avec les Stars, bravo @TF1 #DALS [LIEN]",Sat Sep 21 20:28:36 +0000 2019,NØX BOY,1007622786146283520,2,0
1175507027466031104,Meilleure prestation toute saisons confondues @L0oiic &amp; @DenitsaOff #Chandelier #LoïcNottet #DALS @DALS_TF1 @TF1 [LIEN],Sat Sep 21 20:28:09 +0000 2019,Sandra Nottet,1121064484062277633,28,7
1175507018716762116,Gros coup de cœur pour Samy El Gueddari et @FauveHautot #Handisport #DALS @DALS_TF1 @TF1,Sat Sep 21 20:28:07 +0000 2019,Manon Tota,2501307009,2,0
1175506780002103297,Pas mal @LianeFoly @DALS_TF1 @TF1 j'adore votre collier 💋❤ [LIEN],Sat Sep 21 20:27:10 +0000 2019,Stéph'Anie,224806837,0,0
1175506611760226304,Big up @LianeFoly et @cmillettedancer c'était TROP BIEN #DALS @DALS_TF1 @TF1,Sat Sep 21 20:26:30 +0000 2019,Manon Tota,2501307009,1,0
1175506566990184451,"J’aime beaucoup ce casting de #DALS . Un seul mot, DIVERSITÉ. Diversité d’âges, de sexes, d’origines, sociales...à l’image des téléspectatrices quoi. Pour ça, bravo @TF1 👏🏿😏 #danseaveclesstars",Sat Sep 21 20:26:20 +0000 2019,𝓢𝔀𝓮𝓮𝓽 𝓛𝓲𝓸𝓷𝓮𝓼𝓼,804369464,4,0
1175506540108931072,Ah cool y a @R_Bachelot dans #DALS sur @TF1 ? [LIEN],Sat Sep 21 20:26:13 +0000 2019,Frederic Hamet,2512991799,2,0
1175506153398317058,#DALS @LianeFoly se débrouille vraiment bien @TF1,Sat Sep 21 20:24:41 +0000 2019,Sandrine Meilleur Médium de France,3064952974,0,0
1175505848757620738,#DALS c’est parti pour 10 semaines avec pour sponsor officiel @isoverFR 🕺 @TF1 [LIEN],Sat Sep 21 20:23:28 +0000 2019,Isover France,369578143,0,0
1175505225735659520,Bravo @FauveHautot et Sami 😉👍 @DALS_TF1 @TF1 #TF1 #DALS #LesSortiesDeSarah [LIEN],Sat Sep 21 20:21:00 +0000 2019,Les Sorties de Sarah 🎭🎶🎹🎥,497025385,2,0
1175505183742320644,#DALS @LianeFoly @gadelmaleh Liane tu es une krouneuse tu peux krouner.....@TF1,Sat Sep 21 20:20:50 +0000 2019,Sandrine Meilleur Médium de France,3064952974,0,0
1175505113827414021,Pourquoi tu t’habilles @shymofficiel sans deconnner ! La prochaine fois viens topless.... il y a des enfants qui regardes mais bon rien ne vaut une bonne audience sur @TF1..... @shymofficiel tu es très jolie mais tu gâche tout avec ce genre de tenue!,Sat Sep 21 20:20:33 +0000 2019,The Eyes,763752452684382209,0,0
1175505113827414021,Pourquoi tu t’habilles @shymofficiel sans deconnner ! La prochaine fois viens topless.... il y a des enfants qui regardes mais bon rien ne vaut une bonne audience sur @TF1..... @shymofficiel tu es très jolie mais tu gâche tout avec ce genre de tenue!,Sat Sep 21 20:20:33 +0000 2019,The Eyes,763752452684382209,0,0
1175504918939164672,"Sophie dans #LMP, Samy dans #DALS, merci aux chaînes @M6 et @TF1 de montrer que même avec un handicap une personne peut être capable de grandes choses 👏🏼👏🏼 @LMP_M6 @DALS_TF1",Sat Sep 21 20:19:47 +0000 2019,Célia Rosa,136973782,2,0
1175504720997310464,#danseaveclesstars pourquoi il y a pas le même #handidanse avec un valide et une personne en fauteuil roulant @TF1,Sat Sep 21 20:18:59 +0000 2019,100% fan De Louane,1132602455886315522,0,0
1175504686675369985,#DALS j adore Patrick Dupont une belle âme beaucoup de sensibilité de délicatesse et un merveilleux Danseur j adore @TF1 🙏❤,Sat Sep 21 20:18:51 +0000 2019,Sandrine Meilleur Médium de France,3064952974,0,0
1175504449470644230,Je tire à #gauche pour la #FRA ! @TF1 #RWCTF1 🏉,Sat Sep 21 20:17:55 +0000 2019,oliver patrice,1175503650648678400,0,0
