date,favorite_cnt,id,reply_to_id,retweet_cnt,text,user,user_id
Sat Oct 12 16:13:33 +0000 2019,,1183053099486851077,1.1830502896219382e+18,,"@BManivi Bonjour, en cas de souci, n'hésitez pas à contacter notre Assistance [LIEN]",EA FIFA France,145594305
Fri Oct 11 16:53:02 +0000 2019,,1182700648044863488,1.1826999945177702e+18,,@Dxnt_sxll_brx @NBA2k_Fr Le plus simple serait sûrement de contacter le support Xbox... 😁,EA FIFA France,145594305
Fri Oct 11 14:57:36 +0000 2019,,1182671597175484416,1.182665360677507e+18,,@EnzoOmOm On vous tiendra informé quand le DCÉ sera disponible !,EA FIFA France,145594305
Fri Oct 11 11:05:51 +0000 2019,,1182613274283646978,1.1826119542271713e+18,,"@SKL_Flathox Hello ! Le jeu met en valeur la saison 2019/2020, nous n'avons pas pour habitude de changer de nom au 1er janvier...

PS : Allez-vous interroger tous les autres jeux de sport à ce sujet ? 😜",EA FIFA France,145594305
Fri Oct 11 09:16:47 +0000 2019,,1182585828029194240,1.1825840970440745e+18,,@thomaschoups Pas mal du tout !!! 👌,EA FIFA France,145594305
Fri Oct 11 06:05:53 +0000 2019,,1182537787263901697,1.1824433753808814e+18,,"@TZBGlitcher Si le problème persiste, n'hésitez pas à entrer en contact avec un de nos conseillers en ligne : [LIEN]",EA FIFA France,145594305
Thu Oct 10 20:23:42 +0000 2019,,1182391275796025344,1.1823895653755986e+18,,"@Twiitlio Bonjour, notre assistance est là pour vous : [LIEN]",EA FIFA France,145594305
Thu Oct 10 17:27:23 +0000 2019,,1182346905512271872,1.182345935445254e+18,,@VuiiZeM Bonjour. Nos conseillers sont à votre disposition ici : [LIEN],EA FIFA France,145594305
Thu Oct 10 16:52:49 +0000 2019,,1182338204109815808,1.182335732914049e+18,,"@hmzkrch Bonsoir, les packs promos sont rarement annoncés à l'avance. Restez donc à l'affût !",EA FIFA France,145594305
Thu Oct 10 13:02:37 +0000 2019,,1182280272856993792,1.1822785687951483e+18,,@JustiiceU L'Assistance en ligne est à votre disposition ici : [LIEN],EA FIFA France,145594305
Thu Oct 10 07:16:43 +0000 2019,,1182193222736584705,1.1821918623896576e+18,,"@EPIKWA Bonjour, vous recevrez vos récompenses à partir de 10h",EA FIFA France,145594305
Wed Oct 09 17:33:13 +0000 2019,,1181985982737977344,1.1819856225898906e+18,,"@MaxiFoot38 Bonjour. Avez-vous essayé depuis l'app Web ou Compagnon ? Si le souci persiste, n'hésitez pas à contacter nos conseillers ici : [LIEN]",EA FIFA France,145594305
Tue Oct 08 10:05:28 +0000 2019,,1181510914794762241,1.1815062522596805e+18,,"@RomainLejeune2 À cet instant, il n'y a pas eu d'annonce officielle à ce sujet !",EA FIFA France,145594305
Tue Oct 08 09:21:46 +0000 2019,,1181499917308776448,1.1814995862900408e+18,,"@LucasDeboffle Bonjour, en cas de souci, n'hésitez pas à contacter notre Assistance ici : [LIEN]",EA FIFA France,145594305
Mon Oct 07 17:15:34 +0000 2019,,1181256767793057796,1.1812566028102943e+18,,@MorganPlay974 Ravis que cela vous plaise ! 😄,EA FIFA France,145594305
Mon Oct 07 16:54:28 +0000 2019,,1181251457502326785,1.1812434875110932e+18,,"@oscardu77 Bonjour, en cas de souci, n'hésitez pas à contacter notre Assistance [LIEN]",EA FIFA France,145594305
