date,favorite_cnt,id,reply_to_id,retweet_cnt,text,user,user_id
Mon Sep 23 07:32:23 +0000 2019,,1176036573156118528,1176005561961406469,,"@ralocycleuse C'est noté, je transmets cette information auprès du service concerné. Bonne journée. Céline votre Web Conseillère",GRDF,84529405
Mon Sep 23 06:11:29 +0000 2019,,1176016213912248321,1176005561961406469,,"@ralocycleuse Bjr, je suis navrée de cette situation. Afin de vous informer sur cette dernière, je vous invite à me communiquer l'adresse des travaux ainsi que vos coordonnées en MP. Dans l'attente de votre retour, je vous souhaite une bonne journée. Céline votre Web Conseillère",GRDF,84529405
Thu Sep 19 11:15:42 +0000 2019,,1174643219633754113,1174619454896054273,,"Bonjour @alinesophie @BFMTV @jerome_coumet @LeParisien_75, je suis navrée de cette situation afin de vous venir en aide, pourriez-vous me communiquer vos coordonnées en MP (nom, adresse, tel) Dans l'attente de votre retour. Délia, WebConseillère GRDF",GRDF,84529405
Thu Sep 19 06:12:25 +0000 2019,,1174566896512983040,1174497797061713920,,"Bonjour @PaulRoudier afin de vous venir en aide, pourriez-vous me communiquer en MP l'adresse concernée svp ? Dans l'attente, je vous souhaite une bonne journée. Délia, WebConseillère GRDF",GRDF,84529405
Mon Sep 30 09:30:44 +0000 2019,,1178603070751744000,1178565191556091904,,"@thomas_pottier Bonjour Thomas, afin de vous guider, je vous invite à me communiquer vos coordonnées en MP. Dans l'attente de votre retour, je vous souhaite eune bonne journée. Céline votre Web Conseillère",GRDF,84529405
Mon Sep 30 13:37:16 +0000 2019,,1178665115358519298,1178604536262471681,,"@LEPARISXVII Bjr, je suis navrée  de cette situation. Afin de transmettre cette dernière auprès du service concerné, merci de me transmettre vos coordonnées en DM. Dans l'attente de votre retour, je vous souhaite une bonne journée. Céline votre Web Conseillère",GRDF,84529405
Tue Oct 01 07:18:53 +0000 2019,,1178932277931380737,1178910023210156032,,"@ralocycleuse Bonjour, A nouveau, je vous invite à me préciser l’adresse et vos coordonnées en DM afin que je vous donne de la visibilité sur ce chantier. Dans l’attente, Céline votre Web Conseillère",GRDF,84529405
Wed Oct 02 07:35:50 +0000 2019,,1179298934612779009,1179290575499075584,,"@Exo_C83 Bjr,il existe différents types d'abonnements,si vous consommez moins de 6000 Kwh/an,je vous invite à revoir avec votre fournisseur votre contrat car dans ce cas l'abonnement sera moins élevé. Je reste à votre disposition en Dm si vous le souhaitez.Sophie Webconseillère",GRDF,84529405
Fri Oct 04 06:47:01 +0000 2019,,1180011425214976000,1179900529998204930,,"@LebrunCaroline4 Bjr, afin de pouvoir vous aider, merci de me communiquer vos coordonnées complètes en DM . Dans l'attente je vous souhaite une bonne journée Sophie Webconseillère.",GRDF,84529405
Fri Oct 04 06:32:25 +0000 2019,,1180007750530748416,1179671756224765952,,@Joeydeziks Bjr pouvez vous me communiquer votre mail de connexion en DM ainsi je vérifierai ce qui se passe au niveau de votre espace GRDF . Bonne journée Sophie Webconseillère,GRDF,84529405
Fri Oct 04 09:12:23 +0000 2019,,1180048003899514880,1180044044501749760,,"@SpritPublic bJr, n'hésitez pas de me donner vos coordonnées en Dm afin que je puisse vous aider, Dans l'attente,je vous souhaite une bonne journée Sophie Webconseillère",GRDF,84529405
Fri Oct 04 14:44:44 +0000 2019,,1180131644042350594,1180126308564684801,,"@CMarcandier Bjr, toutes nos excuses si un téléconseiller s'est mal comporté, n'hésitez pas à me communiquer vos coordonnées complètes en DM afin de prévenir le service dédié. Dans l'attente je vous souhaite une bonne journée Sophie Webconseillère.",GRDF,84529405
Wed Oct 09 06:51:22 +0000 2019,,1181824458174193665,1181695882892320768,,"@NatoVingt4 Bonjour, je suis sincèrement désolée de cette situation. Afin de vous guider, je vous invite à me communiquer vos coordonnées en MP. Dans l'attente de votre retour, je vous souhaite une bonne journée. Céline votre Web Conseillère",GRDF,84529405
