id,text,data,user,user_id,favorite_cnt,retweet_cnt,reply_to_id
1173811153291665408,"Ecoutez notre série de podcasts Brigitte Macron, l'influente [LIEN] [LIEN]",Tue Sep 17 04:09:21 +0000 2019,BFMTV,133663801,5,7,1173810986714882049
