date,favorite_cnt,id,reply_to_id,retweet_cnt,text,user,user_id
Thu Oct 10 08:25:14 +0000 2019,,1182210469345595392,1182013620420521984,,"@GuyMarty Bonjour, merci de votre alerte, nous évoquons ce problème ici [LIEN]",UFC-Que Choisir,98651383
