date,favorite_cnt,id,reply_to_id,retweet_cnt,text,user,user_id
Mon Oct 14 19:45:58 +0000 2019,,1183831330087489539,1183830893066162178,,@ImpulSionNeo Car c’est son prix 😬,Stade de France,88690419
Mon Oct 14 19:38:36 +0000 2019,,1183829478939738112,1183814984830197761,,@zeyneepyyilmaz Bienvenue 😁,Stade de France,88690419
Mon Oct 14 15:09:42 +0000 2019,,1183761805891518465,1183714287379988491,,@AlexSautacuers A ce soir :),Stade de France,88690419
Fri Oct 11 07:46:50 +0000 2019,,1182563191563399168,1182404227752181760,,@taeismywish Tout va bien 😉,Stade de France,88690419
