date,favorite_cnt,id,reply_to_id,retweet_cnt,text,user,user_id
Mon Oct 14 18:02:34 +0000 2019,,1183805308033994752,1183803473441251328,,"@AnotherBenJ Bonsoir Benjamin, désolé pour ce désagrément, il s'agissait d'une mesure de régulation qui a nécessité de faire descendre les voyageurs à Réaumur Sébastopol, en espérant que vous n'ayez pas trop été retardé sur votre trajet, bonne soirée, Mat.",Ligne 4 RATP,799901479
Mon Oct 14 16:36:05 +0000 2019,,1183783543949922309,1183782257665986560,,"@halokin @ClientsRATP Bonsoir Nicolas, je comprends votre mécontentement pour ces perturbations, je vous assure que nos services techniques sont mobilisées pour résoudre ces avaries répétitives. Merci pour votre patience et très bonne soirée malgré tout. Mat.",Ligne 6 RATP,800634577
Sat Oct 12 15:15:05 +0000 2019,,1183038387026124801,1183035159802765313,,"@Shaameli Bonjour Meligood, vous pouvez vous renseigner auprès de nos agents, au 3246 ou sur le site RATP pour savoir si votre veste a été retrouvée. Bon courage. Fred.",Ligne 8 RATP,807230766
Sat Oct 12 08:43:09 +0000 2019,,1182939750895886338,1182936534464581632,,"@City13_ Bonjour Citywide, nous prévenons nos mainteneurs pour qu'ils interviennent sur la rame. Merci et bonne journée. kriss",Ligne 13 RATP,799916960
Fri Oct 11 14:56:56 +0000 2019,,1182671429206196226,1182668898329649152,,"@NadegeCOULET Bonjour, nous avons divers incidents dont une panne de signaliastion du côté des branches. Bon courage. Tom",Ligne 7 RATP,807232069
Thu Oct 10 17:27:15 +0000 2019,,1182346871190249472,1182335200937861120,,"@thibaut90421254 bonjour thibaut merci de votre retour, je transmets votre message au manager de l'agent.
très bonne fin de journée Vik",Ligne 7 RATP,807232069
Thu Oct 10 06:27:47 +0000 2019,,1182180909971394561,1182177668856455169,,"@bloupzskit Bonjour Jake, non pas forcément de logique mais... changez de quai pour voir 😀 ?! Léo",Ligne 4 RATP,799901479
Wed Oct 09 07:15:51 +0000 2019,,1181830620256837632,1181828923396706304,,"@thizdevil Bonjour M.M.M, actuellement sur la partie qui n'est impacté par l'incident nous avons un train par station, je suis désolée pour ce désagrément. Bon courage. Vivi",Ligne 13 RATP,799916960
Wed Oct 09 06:37:52 +0000 2019,,1181821059189870592,1181819531939008514,,"@Astrid_Oreo Bonjour Astrid, effectivement nous avons un escalator qui est en travaux et l'autre en révision, désolée pour ce désagrément. Bonne journée. Vivi",Ligne 7 RATP,807232069
Wed Oct 09 06:08:30 +0000 2019,,1181813668549451776,1181811055196028928,,"@Lucile_Bsnr Bonjour Lulu, merci pour ce retour positif, pouvez-vous me dire à quelle station, l'heure et le numéro de la rame pour pouvoir remonter ce tweet à sa hiérarchie. Très belle journée. Vivi",Ligne 13 RATP,799916960
Tue Oct 08 16:50:32 +0000 2019,,1181612854971129856,1181604153900126208,,"@Annalizabetha Bonjour, nous avons bien pris en compte votre tweet et espérons que vous allez bien. Nous transmettons immédiatement votre signalement aux équipes SURETE RATP. Nous vous invitons à porter plainte dans le commissariat le plus proche et restons à votre écoute.Yvson",Ligne 13 RATP,799916960
