id,text,data,user,user_id,favorite_cnt,retweet_cnt
1175775882482466819,#BFM il lui arrive quoi à la présentatrice Sandra 🤨 elle a les bras casser ou quoi🤭 Ça fait 2h qu’elle a les bras pliés dans la même position 😳 c angoissant @BFMTV,Sun Sep 22 14:16:29 +0000 2019,max ime,1090608744545861632,0,0
1175775478667448320,On apprend sur @BFMTV l'existence d'un syndicat de #Police au service du pouvoir #Macron.#BalanceTonMedia #EnMarche #ViolencesPolicieres #ProcesPolitique #GiletsJaunes [LIEN],Sun Sep 22 14:14:53 +0000 2019,Politik ParodieTV,4474562733,0,0
1175774961346240517,pq ça passe pas sur @BFMTV ?????? [LIEN],Sun Sep 22 14:12:50 +0000 2019,عالية,3384574390,1,0
1175774945772806144,Ça va? Bizarrement quand c’est un blanc qui commet un attentat et non l’inverse ça vous intéresse pas hein @BFMTV @CNEWS ? [LIEN],Sun Sep 22 14:12:46 +0000 2019,Tobi,1456996248,1,0
1175774195483074561,Allemagne: mort d'un ancien SS impliqué dans un massacre en France [LIEN] via @BFMTV,Sun Sep 22 14:09:47 +0000 2019,Ænne D. ن†✡🇫🇷👩🏻‍🦳⭐️⭐️,268954264,0,0
1175773078552530946,La politique de développement du tourisme à #Paris suit son cours@BFMTV réussit l’incroyable performance de ne montrer que des images de #ViolencesPolicieres tout en félicitant la policeL’ère de la post-vérité est #EnMarche#GiletsJaunes #Acte45 #ActeXLV[LIEN],Sun Sep 22 14:05:21 +0000 2019,Marcel Aiphan,1117128874389835776,13,12
1175772710422683648,14-Bonjour Mme la femme d'influence @BFMTV  @Brigitte1eDame à @Elysee:Il serait bon pour La #France de recommander à votre mari @EMacron2 d'annuler sa réforme sur les #Retraites et de pratiquer LE CHANGEMENT FISCAL AVEC le #LogicielDéconomieBleuBlancRouge. [LIEN],Sun Sep 22 14:03:53 +0000 2019,*L'invisible Geôle*,746021700,0,0
1175772073349787648,en même temps qd tu t'appelles ducon-moretti @Cdanslair @BFMTV,Sun Sep 22 14:01:21 +0000 2019,Anthony Vajda 🇫🇷🇭🇺🇲🇬🇯🇵🇺🇳🇷🇺🕊️🐱,3992725407,0,0
1175771572977770496,Je poste ça et il en parle enfin il était temps @BFMTV ont fait votre boulot à votre place montrer la vérité un peut dans nos éditions [LIEN],Sun Sep 22 13:59:22 +0000 2019,RebeccaVitaaFamily,288491858,0,0
1175770397847040000,Alors @bfmtv @lci @cnews  @cavousf5  ?Tout ça pour ça ???Au boulot !!!! Frappez encore plus fort !!!!! [LIEN],Sun Sep 22 13:54:42 +0000 2019,Richard Nietz,825994019947831296,0,0
