date,favorite_cnt,id,reply_to_id,retweet_cnt,text,user,user_id
Mon Oct 14 21:04:13 +0000 2019,,1183851023380701184,1.183847583875289e+18,,@tousoxeu Vous restaurez votre sauvegarde :D Oops :D,LibreOfficeFR,1464180534
Mon Oct 14 12:51:55 +0000 2019,,1183727133090299904,1.1837045604828283e+18,,"@mary_ruat Bonjour Mary,

Vous êtes sous macOS, et à la fin du téléchargement, le site vous a proposé d'installer l'interface de langue en français. N'avez-vous peut-être pas vu cette mention ?

^WG",LibreOfficeFR,1464180534
Sat Oct 12 14:12:56 +0000 2019,,1183022744985886726,1.1830209185593795e+18,,"@Narsil Bonjour Diego,

Si vous avez la version fresh:
# pacman -S libreoffice-fresh-fr
Si vous avez la version still:
# pacman -S libreoffice-still-fr

^WG",LibreOfficeFR,1464180534
Thu Oct 10 09:55:50 +0000 2019,,1182233269292720129,1.182201947169919e+18,,"@samirjakiro @Microsoft @libreoffice @La_Mouette__ @plossra Bonjour,

On n'est pas exempt de bogues non plus. Tout logiciel l'est. Mais arriver à ce stade d'avoir des vulnérabilités multiples menant à une élévation de privilèges, ça ne nous est jamais arrivé, non. 🤦‍♂️

^WG",LibreOfficeFR,1464180534
Wed Oct 09 14:31:32 +0000 2019,,1181940260131016706,1.1819400384452157e+18,,"@spouyllau @UParisNanterre @zotero @tropy @isidore___ Merci pour la mention. 👌

C'est partagé 🤗

^WG",LibreOfficeFR,1464180534
Wed Oct 09 10:53:58 +0000 2019,,1181885508433125378,1.1818808447739208e+18,,"@kentelTICE Bonjour Marc,

C'est vrai que notre aide est principalement axée sur Python.
[LIEN]

Néanmoins, une fois les classes UNO correctement chargées, ça reste similaire en Javascript, exemple:
[LIEN]

^WG",LibreOfficeFR,1464180534
Mon Oct 07 18:48:32 +0000 2019,,1181280161699893249,1.1812791916117852e+18,,"@amdxiaomi500 Bonsoir,

Simplement via Affichage &gt; Interface utilisateur &gt; Onglets :)

^WG

__
Ps.: Mettez vous à jour en 6.3.2 👌 ⤵️
[LIEN]",LibreOfficeFR,1464180534
Mon Oct 07 18:20:28 +0000 2019,,1181273097992904704,1.1812727400677212e+18,,@Unosezno +1 complètement d'accord.  💪,LibreOfficeFR,1464180534
Mon Oct 07 15:36:06 +0000 2019,,1181231734752518144,1.1811185175607132e+18,,"@gelthjc @framasoft @Wikipedia @libreoffice @laquadrature Un tout grand merci Gelthjc 🤗

Notons que pour ceux qui nous lisent et qui souhaitent contribuer (déduction fiscale possible en fonction des régimes), c'est par ici 👌 ⤵️
[LIEN]

^WG",LibreOfficeFR,1464180534
Mon Oct 07 09:23:10 +0000 2019,,1181137883488542720,1.1811336715768136e+18,,"@mylordphoenix @ThunderbirdFr Ils z'en disent que la question n'est pas claire (par rapport aux commentaires générés).

^WG",LibreOfficeFR,1464180534
Sun Oct 06 21:20:51 +0000 2019,,1180956108300673024,1.180955685359702e+18,,"@Guillermo_Ankh Oui, sur mamot où on répond, mais pas officiellement. C'est amené à changer.

^WG",LibreOfficeFR,1464180534
Sun Oct 06 20:11:53 +0000 2019,,1180938748953071617,1.1809379704188887e+18,,"@adanassie70 C'est @wget42 et @arnaudversini qui jouons les CMs :)

(Arnaud est relecteur c'est pour ça que vous voyez surtout ^WG signer 🤗)

^WG [LIEN]",LibreOfficeFR,1464180534
