date,favorite_cnt,id,reply_to_id,retweet_cnt,text,user,user_id
Tue Oct 15 14:05:56 +0000 2019,,1184108146605744129,1184090910818263040,,"@SamSam_Rolon @TrottoirsLibres @SabineRouenVelo Bonjour, nous remontons cette information. Bonne fin de journée à vous.",Ville de Rouen,45798321
Fri Oct 11 15:14:56 +0000 2019,,1182675957766864902,1182674319111012352,,"@Baptiste_Prsy @SabineRouenVelo Bonjour, merci pour votre signalement concernant les plots. Nous transmettons votre photo pour que tout soit remis en place. Bonne fin de journée et bon week-end à vous.",Ville de Rouen,45798321
Fri Oct 11 12:34:43 +0000 2019,,1182635639482830854,1182610580185735168,,"@AudeWarme Bonjour, pouvez-vous nous en dire un peu plus sur ce que vous avez vu pour que nous puissions nous renseigner et vous apportez un réponse. Merci par avance. Bon après-midi à vous.",Ville de Rouen,45798321
