id,text,data,user,user_id,favorite_cnt,retweet_cnt
1175790691194167296,Merci @XboxFR pour la récupération de mes sauvegardes🥵 de jeux sur le cloud lors du replacement de ma nouvelle one X💪💪💪😘,Sun Sep 22 15:15:20 +0000 2019,Kristensen,1027125884455661568,0,0
1175780620301213696,"Bonjour @XboxFR @XboxSupport @Bernard_Xbox @Xbox , vous allez bien?Dites moi, que faire quand je reçois ça alors que j'ai rentré le code d'une carte acheté le jour même? [LIEN]",Sun Sep 22 14:35:19 +0000 2019,Jumeu,734406265481334784,0,0
1175769124523454464,Le packaging chez @XboxFR sont toujours au top💪😍 [LIEN],Sun Sep 22 13:49:38 +0000 2019,Kristensen,1027125884455661568,0,0
1175766748114669574,Ah problème .. @XboxFR 😭 [LIEN],Sun Sep 22 13:40:12 +0000 2019,Colymew,4099620682,1,0
1175757028167487490,"Grâce à vous, on a d'ores et déjà dépassé la cagnotte de l'année dernière !On lâche rien, mais on veut marquer le coup avec @XboxFR en vous offrant deux Xbox One X édition Gears of War 5 !Suivez @ZEventfr et répondez à ce tweet avec quelques cœurs verts ! 💚💚💚 [LIEN]",Sun Sep 22 13:01:34 +0000 2019,Z Event,1051093212729880576,3894,1003
1175745537515098112,"Ma One (day one) devient un peu fatiqué. J'ai plein de soucis avec mais là ... je sais pas .. je n'ai plus accés aux serveurs de plein de jeux.. Monopoly,FH4,Wrecfest, Mais d'autres fonctionnent sans probleme alors je suis largué si vous avez une ideé .. @XboxFR @xboxygen [LIEN]",Sun Sep 22 12:15:55 +0000 2019,Little Chapeau,1165367972837429248,0,0
1175722006299500546,Hey @XboxFR 😬 A partir de combien de #XboxOneX achetée vous offrez un cadeau ?? 😘 ... euh oui il me manque la #RobotWhite 😅 [LIEN],Sun Sep 22 10:42:24 +0000 2019,Un joueur... ¯\_(ツ)_/¯,327381174,40,7
1175720769663488001,Merci @XboxFR et @HuguesOuvrard pour ce super cadeau ! Et en plus vous avez visés juste je n'avais rien de tout ce qui avait été envoyé 😁❤️ [LIEN],Sun Sep 22 10:37:29 +0000 2019,Sulli,190188024,25,2
1175699285578567680,"J’ai acheté ma console le 11 / 09 et elle me fais ça , une idée de ce que c’est ???  I bought my console on the 11/09 and she do that to me, an idea of what it is ? @microsoftfrance @XboxSupport  @Xboxygen @XboxFR  @Xbox [LIEN]",Sun Sep 22 09:12:07 +0000 2019,dzlk,1540954718,0,0
1175695592351289344,Alors sa cause SA!!@XboxFR [LIEN],Sun Sep 22 08:57:27 +0000 2019,Pascal M,805366163295375361,0,0
1175695009443647488,"Pffff ! Encore une partie de jeu gâchée par des déconnexions répétées de mes manettes Xbox. J'ai eu ""reconnectez la manette"" toutes les 30 secondes alors qu'aucune n'était éteinte, ce avec les 3 testées. @XboxFR",Sun Sep 22 08:55:08 +0000 2019,Nicolas 🕹,64696169,0,0
1175650943209213952,l'avenir appartient a ceux qui se leve tot POUR JOUER a #ApexSeason1 #ApexLegends sur  #XboxOne  @XboxFR,Sun Sep 22 06:00:02 +0000 2019,yoni pilo,188400489,0,0
