date,favorite_cnt,id,reply_to_id,retweet_cnt,text,user,user_id
Tue Oct 08 14:47:16 +0000 2019,,1181581833970040837,1180787905784090624,,@diamond78150 On valide. [LIEN],Xbox FR,49979934
Mon Oct 07 11:37:16 +0000 2019,,1181171632603373569,1181170736876199936,,@DestinyGameFR Règlement ➡️ [LIEN],Xbox FR,49979934
