data,favorite_cnt,id,reply_to_id,retweet_cnt,text,user,user_id
Fri Sep 20 15:55:31 +0000 2019,50,1175076028387143680,,6,"Bravo à @Rudy101283 pour ta victoire, on t'attend en DM pour récupérer ton lot :)",Xbox FR,49979934
Fri Sep 20 10:01:45 +0000 2019,11,1174986997888364544,,2,@FranceRugby Affiche tes couleurs 🇫🇷 [LIEN] #XboxDesignLab,Xbox FR,49979934
Fri Sep 20 08:02:11 +0000 2019,52,1174956907628359688,,1,"Bravo à @Tomm__Tomm pour ta victoire, on t'attend en DM pour récupérer ton lot :)",Xbox FR,49979934
Thu Sep 19 19:00:34 +0000 2019,55,1174760209677529095,,15,"PS : Pour ceux qui n’ont pas de clés pour la bêta privée, on en a pour vous 👀

S9VF-JQR3T-THLJ
WD99-62LLG-13FX
TCYN-JSETX-HE59
Y2X8-EQ2PR-NHYB
65NB-8NK76-FJ4M

À utiliser ici pour récupérer ton jeton de téléchargement sur le Store Xbox ➡️ [LIEN]",Xbox FR,49979934
Wed Sep 18 17:11:51 +0000 2019,45,1174370463730020353,,3,Et moi je veux être saumon !,Xbox FR,49979934
