date,favorite_cnt,id,reply_to_id,retweet_cnt,text,user,user_id
Mon Oct 14 16:49:08 +0000 2019,,1183786829415419905,1183751079680450564,,"@ScreenFeedFr Bonsoir Greg, 
Pour info, notre approche s'appuie sur le mécanisme du ""soft opt in"" qui est autorisé par le droit français actuel et confirmé par la CNIL dans ses recommandations e-marketing. 
Source : [LIEN]",Domino's France,39716568
Sun Oct 13 18:36:56 +0000 2019,,1183451568412200960,1183425164450717696,,"@pauvre_reine Bonsoir, 
Pour information, toutes les informations relatives aux allergènes, la provenance des produits et l'origine de la viande sont mentionnées sur le site. 
Voir ici en bas de page : [LIEN]",Domino's France,39716568
Sat Oct 12 21:18:55 +0000 2019,,1183129948632113153,1183096900041478144,,@Sebetoile @prefpolice Bonsoir et merci pour votre signalement que nous remontons tout de suite en interne.,Domino's France,39716568
Sat Oct 12 21:15:33 +0000 2019,,1183129100598292480,1183099877435334656,,@VivianRoldo Nous remontons tout de suite votre signalement au service technique. Désolés pour la gêne occasionnée et bonne soirée !,Domino's France,39716568
Sat Oct 12 18:25:24 +0000 2019,,1183086279917002752,1183085865670729734,,@ToniRelo Bonsoir et désolés pour l'attente. On peut en discuter en privé ?,Domino's France,39716568
Sat Oct 12 10:20:25 +0000 2019,,1182964229759995905,1182736748482306049,,@LetmeHope_ Trop d'amour 😍,Domino's France,39716568
Thu Oct 10 15:47:21 +0000 2019,,1182321728812408832,1182282666701459459,,@92StopPub Bonjour et désolés pour la gêne occasionnée. Nous remontons votre signalement au service concerné.,Domino's France,39716568
Wed Oct 09 08:25:44 +0000 2019,,1181848206151487488,1181689939303550976,,@titanfal77 Bien essayé 😂,Domino's France,39716568
Tue Oct 08 18:20:44 +0000 2019,,1181635555785953280,1181592675159597056,,"@viraycha Bonsoir, 
Sincèrement désolés pour cet incident. On peut en discuter en DM ?",Domino's France,39716568
Tue Oct 08 18:08:43 +0000 2019,,1181632530656698376,1181591144091848709,,@SignificantOtte Oh trop d'amour là 😍,Domino's France,39716568
Mon Oct 07 22:12:29 +0000 2019,,1181331488404582400,1181270809177968640,,@LaBourgeoise_ Trop de L❤️VE 😍,Domino's France,39716568
Mon Oct 07 17:31:10 +0000 2019,,1181260693229723648,1181253719368912897,,@FlorianBolmont @FCCOISE On te conseille de te retourner vers ton Domino's 😉,Domino's France,39716568
Mon Oct 07 17:19:10 +0000 2019,,1181257673372770304,1181219018029633537,,@jakr3n3gad3 @FCSM_officiel Pas autant de violence on espère 😅,Domino's France,39716568
Mon Oct 07 06:09:44 +0000 2019,,1181089204438216704,1180965978685034498,,@papillons007 @opticiens_krys @Truffaut @Camaieu_France @lidlfrance @XOeditions @MonCacheCache @derichebourg @airAvis_conso Belle semaine à toi aussi 😘 🍕,Domino's France,39716568
Sun Oct 06 20:17:12 +0000 2019,,1180940090262118401,1180922207880585217,,@Neutre_On Bonsoir et désolés pour ce désagrément ! On échange en DM ?,Domino's France,39716568
