id,text,data,user,user_id,favorite_cnt,retweet_cnt
1176067251121852416,"À l'occasion de ses cent-T-ans, @CitroenFrance vous offre cent-H-euros.
&lt;soupir&gt;
&lt;très très gros soupir&gt;",Mon Sep 23 09:34:17 +0000 2019,Thierry Schollier,2981396499,1,0
1176026177485586432,"Regardez moi cette beauté, ololo comment c’est magnifique cet intérieur full alcantara a vu d’œil je dirais c’est le ds7 de @CitroenFrance avec sa finition performance line jantes en 19pouce et son écran 12pouce [LIEN]",Mon Sep 23 06:51:04 +0000 2019,elbordelico,1108107980648652801,1,0
1175813035061129216,Après une pub pour @CitroenFrance une pub pour @PeugeotFR [LIEN] #antipub [LIEN],Sun Sep 22 16:44:07 +0000 2019,Bruno Kant,79786330,0,0
1175756891881910272,"Le déclin des ventes mondiales de voitures, Uber qui devra salarier ses chauffeurs en Californie, la grève historique de la RATP... L'actualité commentée par Arnaud Belloni, directeur marketing et communication de @CitroenFrance. 🔒 #transport #automobile
[LIEN]",Sun Sep 22 13:01:02 +0000 2019,Strategies,6891012,1,0
1175671068259864576,"🚗 #Automobile : Le @GroupePSA a constaté une baisse de ses ventes de 4,86% en août 2019 par rapport à l’an dernier. [LIEN]  @CitroenFrance #DS @PeugeotFR @Opel_France [LIEN]",Sun Sep 22 07:20:00 +0000 2019,ECOMNEWS,258037819,0,0
1175639734720376834,"#ALAUNE de LaProvence #Alpes
#homophobie dans les stades: le district des Alpes touché ? @FFF 
Il fait revivre des voitures centenaires @CitroenFrance #passion [LIEN]",Sun Sep 22 05:15:29 +0000 2019,La Provence Alpes,1580201064,0,2
1175547013150232577,"Si vous croisez la Rolls d'hanouna et qu'il vous grille la priorité prenez autre chose.
Je savais pas que vous tourbière une scène du corniaud vous @CitroenFrance [LIEN]",Sat Sep 21 23:07:03 +0000 2019,Tomgets-Turfu 🐝,4116748456,0,0
1175428073602334722,La marque automobile Citroën @CitroenFrance à l'honneur pour son centenaire tout le week-end à #Seclin. [LIEN] [LIEN],Sat Sep 21 15:14:25 +0000 2019,VDN Villeneuve-d'Ascq,1871656279,0,0
1175426116921778181,Je kiffe ce #CampingCar @CitroenFrance Type H WildCamp  ! #Loisir [LIEN] via @Largus_auto,Sat Sep 21 15:06:39 +0000 2019,JuanMarco dela Selva,984838496,8,3
1175418899430617088,"Faire du business avec les cadavres, en les emballant dans de la pub [LIEN] #antipub @CitroenFrance [LIEN]",Sat Sep 21 14:37:58 +0000 2019,Bruno Kant,79786330,0,0
1175386629114126336,"Musique de la pub @CitroenFrance Citroën Gamme SUV par @YeastMusic [LIEN]
ag. Traction (@BETCParis) ; prod. @insurrectionprs ; prod. son  @The_Prod_Paris 

#SUV #partir 🚗 [LIEN]",Sat Sep 21 12:29:44 +0000 2019,MusiqueDePub.com,2876667397,1,1
1175348025440526336,"Publicité ringarde, déjà vue des millions de fois 

@FordFrance @MBFRANCE_ @PeugeotFR @CitroenFrance @afpfr @vwgroup_fr @BMWFrance @Audi_Wankers @AudiFrance @Porsche_France @JaguarFrance 
 @HyundaiFrance @ToyotaFrance @Opel_France [LIEN]",Sat Sep 21 09:56:20 +0000 2019,ACHTE Christophe,1574451858,0,0
1175331072613199872,"Bonjour @CitroenFrance Rassurez-moi, le type qui a pensé le changement de feu arrière sur C3 I est-il en prison ? Je me sentirai plus en sécurité de savoir ce sadique sous les verrous",Sat Sep 21 08:48:58 +0000 2019,Matthieu Lenoir,96853337,0,0
1175321371817046024,La pub @CitroenFrance avec @Nigelrefowens ? Extra 👌😎,Sat Sep 21 08:10:26 +0000 2019,crocutta,1040904288,0,0
