id,text,data,user,user_id,favorite_cnt,retweet_cnt,reply_to_id
1173594697538908160,"@antoine_palmade Bonjour, vous pouvez joindre gratuitement du lundi au vendredi de 9h30 à 19h30 notre service client au 01 70 70 07 78 pour plus d'aide ou par écrit ici : [LIEN].",Mon Sep 16 13:49:14 +0000 2019,PlayStation France,14919272,1,0,1173591851468775425
